929,La Liga,Real Madrid,Aurélien Tchouaméni,Aurelien Tchouameni,Aurelien Tchouameni,1,0
121,Bundesliga,Eint Frankfurt,Aurélio Buta,Aurelio Buta,Aurelio Buta,1,0
663,La Liga,Cádiz,Awer Mabil,Awer Mabil,Awer Mabil,1,0
1216,Ligue 1,Brest,Axel Camblan,Axel Camblan,Axel Camblan,1,0
1417,Ligue 1,Monaco,Axel Disasi,Axel Disasi,Axel Disasi,1,0
1444,Ligue 1,Montpellier,Axel Gueguin,Axel Gueguin,Axel Gueguin,1,0
2861,Serie A,Udinese,Axel Guessand,Axel Guessand,Axel Guessand,1,0
723,La Liga,Elche,Axel Werner,Axel Werner,Axel Werner,1,0
575,La Liga,Atlético Madrid,Axel Witsel,Axel Witsel,Axel Witsel,1,0
267,Bundesliga,Leverkusen,Ayman Azhil,Ayman Azhil,Ayman Azhil,1,0
1329,Ligue 1,Lorient,Ayman Kari,Ayman Kari,Ayman Kari,1,0
324,Bundesliga,Mainz 05,Aymen Barkok,Aymen Barkok,Aymen Barkok,1,0
2055,Premier League,Manchester City,Aymeric Laporte,Aymeric Laporte,Aymeric Laporte,1,0
1509,Ligue 1,Nice,Ayoub Amraoui,Ayoub Amraoui,Ayoub Amraoui,1,0
631,La Liga,Betis,Ayoze Pérez,Ayoze Perez,Ayoze Perez,1,1
1999,Premier League,Leicester City,Ayoze Pérez,Ayoze Perez,Ayoze Perez,1,1
1565,Ligue 1,Reims,Azor Matusiwa,Azor Matusiwa,Azor Matusiwa,1,0
1153,Ligue 1,Angers,Azzedine Ounahi,Azzedine Ounahi,Azzedine Ounahi,1,1
1388,Ligue 1,Marseille,Azzedine Ounahi,Azzedine Ounahi,Azzedine Ounahi,1,1
1047,La Liga,Valladolid,Babatunde Akinsola,Tunde Akinsola,Tunde Akinsola,1,0
1510,Ligue 1,Nice,Badredine Bouanani,Badredine Bouanani,Badredine Bouanani,1,0
1307,Ligue 1,Lille,Bafodé Diakité,Bafode Diakite,Bafode Diakite,1,0
1246,Ligue 1,Clermont Foot,Baila Diallo,Baila Diallo,Baila Diallo,1,0
1330,Ligue 1,Lorient,Bamba Dieng,Bamba Dieng,Bamba Dieng,1,1
1389,Ligue 1,Marseille,Bamba Dieng,Bamba Dieng,Bamba Dieng,1,1
1331,Ligue 1,Lorient,Bamo Meïté,Bamo Meite,Bamo Meite,1,0
1601,Ligue 1,Rennes,Baptiste Santamaria,Baptiste Santamaria,Baptiste Santamaria,1,0
2800,Serie A,Spezia,Bartłomiej Drągowski,Bartlomiej Dragowski,Bartlomiej Dragowski,1,0
489,Bundesliga,Wolfsburg,Bartol Franjić,Bartol Franjic,Bartol Franjic,1,0
2646,Serie A,Napoli,Bartosz Bereszyński,Bartosz Bereszynski,Bartosz Bereszynski,1,1
2731,Serie A,Sampdoria,Bartosz Bereszyński,Bartosz Bereszynski,Bartosz Bereszynski,1,1
1154,Ligue 1,Angers,Batista Mendy,Batista Mendy,Batista Mendy,1,0
900,La Liga,Rayo Vallecano,Bebé,Bebe,Bebe,1,0
1856,Premier League,Chelsea,Ben Chilwell,Ben Chilwell,Ben Chilwell,1,0
2202,Premier League,Tottenham,Ben Davies,Ben Davies,Ben Davies,1,0
2030,Premier League,Liverpool,Ben Doak,Ben Doak,Ben Doak,1,0
1918,Premier League,Everton,Ben Godfrey,Ben Godfrey,Ben Godfrey,1,0
1113,Ligue 1,Ajaccio,Ben Hamed Touré,Ben Hamed Toure,Ben Hamed Toure,1,0
2233,Premier League,West Ham,Ben Johnson,Ben Johnson,Ben Johnson,1,0
1802,Premier League,Brentford,Ben Mee,Ben Mee,Ben Mee,1,0
1772,Premier League,Bournemouth,Ben Pearson,Ben Pearson,Ben Pearson,1,0
1720,Premier League,Arsenal,Ben White,Ben White,Ben White,1,0
962,La Liga,Real Sociedad,Beñat Turrientes,Benat Turrientes,Benat Turrientes,1,0
1445,Ligue 1,Montpellier,Béni Makouana,Beni Makouana,Beni Makouana,1,0
1308,Ligue 1,Lille,Benjamin André,Benjamin Andre,Benjamin Andre,1,0
1602,Ligue 1,Rennes,Benjamin Bourigeaud,Benjamin Bourigeaud,Benjamin Bourigeaud,1,0
349,Bundesliga,RB Leipzig,Benjamin Henrichs,Benjamin Henrichs,Benjamin Henrichs,1,0
757,La Liga,Espanyol,Benjamin Lecomte,Benjamin Lecomte,Benjamin Lecomte,1,1
1446,Ligue 1,Montpellier,Benjamin Lecomte,Benjamin Lecomte,Benjamin Lecomte,1,1
1114,Ligue 1,Ajaccio,Benjamin Leroy,Benjamin Leroy,Benjamin Leroy,1,0
37,Bundesliga,Bayern Munich,Benjamin Pavard,Benjamin Pavard,Benjamin Pavard,1,0
2668,Serie A,Roma,Benjamin Tahirovic,Benjamin Tahirovic,Benjamin Tahirovic,1,0
237,Bundesliga,Köln,Benno Schmitz,Benno Schmitz,Benno Schmitz,1,0
1418,Ligue 1,Monaco,Benoît Badiashile,Benoit Badiashile,Benoit Badiashile,1,1
1857,Premier League,Chelsea,Benoît Badiashile,Benoit Badiashile,Benoit Badiashile,1,1
1183,Ligue 1,Auxerre,Benoît Costil,Benoit Costil,Benoit Costil,1,0
2288,Serie A,Atalanta,Berat Djimsiti,Berat Djimsiti,Berat Djimsiti,1,0
814,La Liga,Girona,Bernardo Espinosa,Bernardo Espinosa,Bernardo Espinosa,1,0
2056,Premier League,Manchester City,Bernardo Silva,Bernardo Silva,Bernardo Silva,1,0
1944,Premier League,Fulham,Bernd Leno,Bernd Leno,Bernd Leno,1,0
1746,Premier League,Aston Villa,Bertrand Traoré,Bertrand Traore,Bertrand Traore,1,0
2862,Serie A,Udinese,Beto,Beto,Beto,1,0
1115,Ligue 1,Ajaccio,Bevic Moussiti-Oko,Bevic Moussiti-Oko,Bevic Moussiti-Oko,1,0
1511,Ligue 1,Nice,Bilal Brahimi,Billal Brahimi,Billal Brahimi,1,0
1830,Premier League,Brighton,Billy Gilmour,Billy Gilmour,Billy Gilmour,1,0
1447,Ligue 1,Montpellier,Bingourou Kamara,Bingourou Kamara,Bingourou Kamara,1,0
1184,Ligue 1,Auxerre,Birama Touré,Birama Toure,Birama Toure,1,0
1603,Ligue 1,Rennes,Birger Meling,Birger Meling,Birger Meling,1,0
664,La Liga,Cádiz,Blanco,Antonio Blanco,Antonio Blanco,1,0
2031,Premier League,Liverpool,Bobby Clark,Bobby Clark,Bobby Clark,1,0
1945,Premier League,Fulham,Bobby Reid,Bobby De Cordova-Reid,Bobby De Cordova-Reid,1,0
1332,Ligue 1,Lorient,Bonke Innocent,Bonke Innocent,Bonke Innocent,1,0
815,La Liga,Girona,Borja García,Borja Garcia,Borja Garcia,1,0
632,La Liga,Betis,Borja Iglesias,Borja Iglesias,Borja Iglesias,1,0
788,La Liga,Getafe,Borja Mayoral,Borja Mayoral,Borja Mayoral,1,0
407,Bundesliga,Stuttgart,Borna Sosa,Borna Sosa,Borna Sosa,1,0
1747,Premier League,Aston Villa,Boubacar Kamara,Boubacar Kamara,Boubacar Kamara,1,0
2256,Premier League,Wolves,Boubacar Traoré,Boubacar Traore,Boubacar Traore,1,0
1448,Ligue 1,Montpellier,Boubakar Kouyaté,Kiki Kouyate,Kiki Kouyate,1,0
2000,Premier League,Leicester City,Boubakary Soumaré,Boubakary Soumare,Boubakary Soumare,1,0
2699,Serie A,Salernitana,Boulaye Dia,Boulaye Dia,Boulaye Dia,1,0
38,Bundesliga,Bayern Munich,Bouna Sarr,Bouna Sarr,Bouna Sarr,1,0
1359,Ligue 1,Lyon,Bradley Barcola,Bradley Barcola,Bradley Barcola,1,0
1217,Ligue 1,Brest,Bradley Locko,Bradley Locko,Bradley Locko,1,1
1566,Ligue 1,Reims,Bradley Locko,Bradley Locko,Bradley Locko,1,1
2584,Serie A,Milan,Brahim Díaz,Brahim Diaz,Brahim Diaz,1,0
845,La Liga,Mallorca,Braian Cufré,Braian Cufre,Braian Cufre,1,0
963,La Liga,Real Sociedad,Brais Méndez,Brais Mendez,Brais Mendez,1,0
325,Bundesliga,Mainz 05,Brajan Gruda,Brajan Gruda,Brajan Gruda,1,0
2732,Serie A,Sampdoria,Bram Nuytinck,Bram Nuytinck,Bram Nuytinck,1,1
2863,Serie A,Udinese,Bram Nuytinck,Bram Nuytinck,Bram Nuytinck,1,1
1659,Ligue 1,Toulouse,Branco van den Boomen,Branco van den Boomen,Branco van den Boomen,1,0
1247,Ligue 1,Clermont Foot,Brandon Baiye,Brandon Baiye,Brandon Baiye,1,0
2289,Serie A,Atalanta,Brandon Soppy,Brandon Soppy,Brandon Soppy,1,1
2864,Serie A,Udinese,Brandon Soppy,Brandon Soppy,Brandon Soppy,1,1
1185,Ligue 1,Auxerre,Brayann Pereira,Brayann Pereira,Brayann Pereira,1,0
1660,Ligue 1,Toulouse,Brecht Dejaegere,Brecht Dejaegere,Brecht Dejaegere,1,0
1419,Ligue 1,Monaco,Breel Embolo,Breel Embolo,Breel Embolo,1,0
1218,Ligue 1,Brest,Brendan Chardonnet,Brendan Chardonnet,Brendan Chardonnet,1,0
1971,Premier League,Leeds United,Brenden Aaronson,Brenden Aaronson,Brenden Aaronson,1,0
2134,Premier League,Nott'ham Forest,Brennan Johnson,Brennan Johnson,Brennan Johnson,1,0
2836,Serie A,Torino,Brian Bayeye,Brian Bayeye,Brian Bayeye,1,0
665,La Liga,Cádiz,Brian Ocampo,Brian Ocampo,Brian Ocampo,1,0
758,La Liga,Espanyol,Brian Oliván,Brian Olivan,Brian Olivan,1,0
1275,Ligue 1,Lens,Brice Samba,Brice Samba,Brice Samba,1,0
2441,Serie A,Hellas Verona,Bruno Amione,Bruno Amione,Bruno Amione,1,1
2733,Serie A,Sampdoria,Bruno Amione,Bruno Amione,Bruno Amione,1,1
2084,Premier League,Manchester Utd,Bruno Fernandes,Bruno Fernandes,Bruno Fernandes,1,0
2108,Premier League,Newcastle Utd,Bruno Guimarães,Bruno Guimaraes,Bruno Guimaraes,1,0
2669,Serie A,Roma,Bryan Cristante,Bryan Cristante,Bryan Cristante,1,0
983,La Liga,Sevilla,Bryan Gil,Bryan Gil,Bryan Gil,1,1
2203,Premier League,Tottenham,Bryan Gil,Bryan Gil,Bryan Gil,1,1
1803,Premier League,Brentford,Bryan Mbeumo,Bryan Mbeumo,Bryan Mbeumo,1,0
1721,Premier League,Arsenal,Bukayo Saka,Bukayo Saka,Bukayo Saka,1,0
2135,Premier League,Nott'ham Forest,Cafú,Cafu,Cafu,1,0
2001,Premier League,Leicester City,Çağlar Söyüncü,Caglar Soyuncu,Caglar Soyuncu,1,0
1420,Ligue 1,Monaco,Caio Henrique Oliveira Silva,Caio Henrique,Caio Henrique,1,0
666,La Liga,Cádiz,Cala,Juan Cala,Juan Cala,1,0
2290,Serie A,Atalanta,Caleb Okoli,Caleb Okoli,Caleb Okoli,1,0
268,Bundesliga,Leverkusen,Callum Hudson-Odoi,Callum Hudson-Odoi,Callum Hudson-Odoi,1,0
2109,Premier League,Newcastle Utd,Callum Wilson,Callum Wilson,Callum Wilson,1,0
1748,Premier League,Aston Villa,Calum Chambers,Calum Chambers,Calum Chambers,1,0
1512,Ligue 1,Nice,Calvin Stengs,Calvin Stengs,Calvin Stengs,1,0
1749,Premier League,Aston Villa,Cameron Archer,Cameron Archer,Cameron Archer,1,0
1831,Premier League,Brighton,Cameron Peupion,Cameron Peupion,Cameron Peupion,1,0
2032,Premier League,Liverpool,Caoimhín Kelleher,Caoimhin Kelleher,Caoimhin Kelleher,1,0
789,La Liga,Getafe,Carles Aleñá,Carles Alena,Carles Alena,1,0
697,La Liga,Celta Vigo,Carles Pérez,Carles Perez,Carles Perez,1,0
2616,Serie A,Monza,Carlos,Carlos Augusto,Carlos Augusto,1,0
2169,Premier League,Southampton,Carlos Alcaraz,Carlos Alcaraz,Carlos Alcaraz,1,0
984,La Liga,Sevilla,Carlos Álvarez,Carlos Alvarez,Carlos Alvarez,1,0
1309,Ligue 1,Lille,Carlos Baleba,Carlos Baleba,Carlos Baleba,1,0
724,La Liga,Elche,Carlos Clerc,Carlos Clerc,Carlos Clerc,1,0
698,La Liga,Celta Vigo,Carlos Dominguez,Carlos Dominguez,Carlos Dominguez,1,0
964,La Liga,Real Sociedad,Carlos Fernández,Carlos Fernandez,Carlos Fernandez,1,0
667,La Liga,Cádiz,Carlos García,Carlos Garcia,Carlos Garcia,1,0
5,Bundesliga,Augsburg,Carlos Gruezo,Carlos Gruezo,Carlos Gruezo,1,0
576,La Liga,Atlético Madrid,Carlos Martín,Carlos Martin,Carlos Martin,1,0
1017,La Liga,Valencia,Carlos Soler,Carlos Soler,Carlos Soler,1,1
1538,Ligue 1,Paris S-G,Carlos Soler,Carlos Soler,Carlos Soler,1,1
1946,Premier League,Fulham,Carlos Vinícius,Carlos Vinicius,Carlos Vinicius,1,0
725,La Liga,Elche,Carmona,Jose Angel Carmona,Jose Angel Carmona,1,1
985,La Liga,Sevilla,Carmona,Jose Angel Carmona,Jose Angel Carmona,1,1
1858,Premier League,Chelsea,Carney Chukwuemeka,Carney Chukwuemeka,Carney Chukwuemeka,1,0
930,La Liga,Real Madrid,Casemiro,Casemiro,Casemiro,1,1
2085,Premier League,Manchester Utd,Casemiro,Casemiro,Casemiro,1,1
1360,Ligue 1,Lyon,Castello Lukeba,Castello Lukeba,Castello Lukeba,1,0
901,La Liga,Rayo Vallecano,Catena,Alejandro Catena,Alejandro Catena,1,0
1116,Ligue 1,Ajaccio,Cédric Avinel,Cedric Avinel,Cedric Avinel,1,0
1390,Ligue 1,Marseille,Cédric Bakambu,Cedric Bakambu,Cedric Bakambu,1,0
373,Bundesliga,Schalke 04,Cédric Brunner,Cedric Brunner,Cedric Brunner,1,0
1155,Ligue 1,Angers,Cédric Hountondji,Cedric Hountondji,Cedric Hountondji,1,0
1722,Premier League,Arsenal,Cédric Soares,Cedric Soares,Cedric Soares,1,1
1947,Premier League,Fulham,Cédric Soares,Cedric Soares,Cedric Soares,1,1
1391,Ligue 1,Marseille,Cengiz Ünder,Cengiz Under,Cengiz Under,1,0
1018,La Liga,Valencia,Cenk Özkacar,Cenk Ozkacar,Cenk Ozkacar,1,0
1859,Premier League,Chelsea,César Azpilicueta,Cesar Azpilicueta,Cesar Azpilicueta,1,0
520,La Liga,Almería,César de la Hoz,Cesar de la Hoz,Cesar de la Hoz,1,0
759,La Liga,Espanyol,César Montes,Cesar Montes,Cesar Montes,1,0
603,La Liga,Barcelona,Chadi Riad,Chadi Riad,Chadi Riad,1,0
1392,Ligue 1,Marseille,Chancel Mbemba,Chancel Mbemba,Chancel Mbemba,1,0
2317,Serie A,Bologna,Charalambos Lykogiannis,Charalampos Lykogiannis,Charalampos Lykogiannis,1,0
269,Bundesliga,Leverkusen,Charles Aránguiz,Charles Aranguiz,Charles Aranguiz,1,0
2585,Serie A,Milan,Charles De Ketelaere,Charles De Ketelaere,Charles De Ketelaere,1,0
2343,Serie A,Cremonese,Charles Pickel,Charles Pickel,Charles Pickel,1,0
1477,Ligue 1,Nantes,Charles Traore,Charles Traore,Charles Traore,1,0
2170,Premier League,Southampton,Che Adams,Che Adams,Che Adams,1,0
1567,Ligue 1,Reims,Check Keita,Cheick Keita,Cheick Keita,1,0
1888,Premier League,Crystal Palace,Cheick Doucouré,Cheick Doucoure,Cheick Doucoure,1,0
1248,Ligue 1,Clermont Foot,Cheick Konaté,Cheick Oumar Konate,Cheick Oumar Konate,1,0
1449,Ligue 1,Montpellier,Cheikh Faye,Serigne Faye,Serigne Faye,1,0
2136,Premier League,Nott'ham Forest,Cheikhou Kouyaté,Cheikhou Kouyate,Cheikhou Kouyate,1,0
2257,Premier League,Wolves,Chem Campbell,Chem Campbell,Chem Campbell,1,0
175,Bundesliga,Hertha BSC,Chidera Ejuke,Chidera Ejuke,Chidera Ejuke,1,0
408,Bundesliga,Stuttgart,Chris Führich,Chris Fuhrich,Chris Fuhrich,1,0
1773,Premier League,Bournemouth,Chris Mepham,Chris Mepham,Chris Mepham,1,0
668,La Liga,Cádiz,Chris Ramos,Chris Ramos,Chris Ramos,1,0
1889,Premier League,Crystal Palace,Chris Richards,Chris Richards,Chris Richards,1,0
2670,Serie A,Roma,Chris Smalling,Chris Smalling,Chris Smalling,1,0
2110,Premier League,Newcastle Utd,Chris Wood,Chris Wood,Chris Wood,1,1
2137,Premier League,Nott'ham Forest,Chris Wood,Chris Wood,Chris Wood,1,1
1333,Ligue 1,Lorient,Chrislain Matsima,Chrislain Matsima,Chrislain Matsima,1,1
1421,Ligue 1,Monaco,Chrislain Matsima,Chrislain Matsima,Chrislain Matsima,1,1
2344,Serie A,Cremonese,Christian Acella,Christian Acella,Christian Acella,1,0
2086,Premier League,Manchester Utd,Christian Eriksen,Christian Eriksen,Christian Eriksen,1,0
465,Bundesliga,Werder Bremen,Christian Groß,Christian Gross,Christian Gross,1,0
147,Bundesliga,Freiburg,Christian Günter,Christian Gunter,Christian Gunter,1,0
2617,Serie A,Monza,Christian Gytkjær,Christian Gytkjaer,Christian Gytkjaer,1,0
2411,Serie A,Fiorentina,Christian Kouamé,Christian Kouame,Christian Kouame,1,0
1661,Ligue 1,Toulouse,Christian Mawissa,Christian Mawissa Elebi,Christian Mawissa Elebi,1,0
1804,Premier League,Brentford,Christian Nørgaard,Christian Norgaard,Christian Norgaard,1,0
1860,Premier League,Chelsea,Christian Pulisic,Christian Pulisic,Christian Pulisic,1,0
209,Bundesliga,Hoffenheim,Christoph Baumgartner,Christoph Baumgartner,Christoph Baumgartner,1,0
292,Bundesliga,M'Gladbach,Christoph Kramer,Christoph Kramer,Christoph Kramer,1,0
1219,Ligue 1,Brest,Christophe Hérelle,Christophe Herelle,Christophe Herelle,1,0
64,Bundesliga,Bochum,Christopher Antwi-Adjei,Christopher Antwi-Adjei,Christopher Antwi-Adjei,1,0
1450,Ligue 1,Montpellier,Christopher Jullien,Christopher Jullien,Christopher Jullien,1,0
122,Bundesliga,Eint Frankfurt,Christopher Lenz,Christopher Lenz,Christopher Lenz,1,0
350,Bundesliga,RB Leipzig,Christopher Nkunku,Christopher Nkunku,Christopher Nkunku,1,0
437,Bundesliga,Union Berlin,Christopher Trimmel,Christopher Trimmel,Christopher Trimmel,1,0
1276,Ligue 1,Lens,Christopher Wooh,Christopher Wooh,Christopher Wooh,1,1
1604,Ligue 1,Rennes,Christopher Wooh,Christopher Wooh,Christopher Wooh,1,1
2586,Serie A,Milan,Ciprian Tătărușanu,Ciprian Tatarușanu,Ciprian Tatarușanu,1,0
2528,Serie A,Lazio,Ciro Immobile,Ciro Immobile,Ciro Immobile,1,0
1334,Ligue 1,Lorient,Ckene Doucouré,Sirine Doucoure,Sirine Doucoure,1,0
633,La Liga,Betis,Claudio Bravo,Claudio Bravo,Claudio Bravo,1,0
846,La Liga,Mallorca,Clément Grenier,Clement Grenier,Clement Grenier,1,0
2204,Premier League,Tottenham,Clément Lenglet,Clement Lenglet,Clement Lenglet,1,0
1117,Ligue 1,Ajaccio,Clément Vidal,Clement Vidal,Clement Vidal,1,0
409,Bundesliga,Stuttgart,Clinton Mola,Clinton Mola,Clinton Mola,1,0
1972,Premier League,Leeds United,Cody Drameh,Cody Drameh,Cody Drameh,1,0
2033,Premier League,Liverpool,Cody Gakpo,Cody Gakpo,Cody Gakpo,1,0
2057,Premier League,Manchester City,Cole Palmer,Cole Palmer,Cole Palmer,1,0
1630,Ligue 1,Strasbourg,Colin Dagba,Colin Dagba,Colin Dagba,1,0
2258,Premier League,Wolves,Connor Ronan,Connor Ronan,Connor Ronan,1,0
1919,Premier League,Everton,Conor Coady,Conor Coady,Conor Coady,1,0
2234,Premier League,West Ham,Conor Coventry,Conor Coventry,Conor Coventry,1,0
1861,Premier League,Chelsea,Conor Gallagher,Conor Gallagher,Conor Gallagher,1,0
847,La Liga,Mallorca,Copete,Jose Copete,Jose Copete,1,0
1361,Ligue 1,Lyon,Corentin Tolisso,Corentin Tolisso,Corentin Tolisso,1,0
2235,Premier League,West Ham,Craig Dawson,Craig Dawson,Craig Dawson,1,1
2259,Premier League,Wolves,Craig Dawson,Craig Dawson,Craig Dawson,1,1
1019,La Liga,Valencia,Cristhian Mosquera,Cristhian Mosquera,Cristhian Mosquera,1,0
816,La Liga,Girona,Cristhian Stuani,Cristhian Stuani,Cristhian Stuani,1,0
2345,Serie A,Cremonese,Cristian Buonaiuto,Cristian Buonaiuto,Cristian Buonaiuto,1,0
65,Bundesliga,Bochum,Cristian Gamboa,Cristian Gamboa,Cristian Gamboa,1,0
2205,Premier League,Tottenham,Cristian Romero,Cristian Romero,Cristian Romero,1,0
2671,Serie A,Roma,Cristian Volpato,Cristian Volpato,Cristian Volpato,1,0
2412,Serie A,Fiorentina,Cristiano Biraghi,Cristiano Biraghi,Cristiano Biraghi,1,0
2087,Premier League,Manchester Utd,Cristiano Ronaldo,Cristiano Ronaldo,Cristiano Ronaldo,1,0
1973,Premier League,Leeds United,Crysencio Summerville,Crysencio Summerville,Crysencio Summerville,1,0
521,La Liga,Almería,Curro,Curro Sanchez,Curro Sanchez,1,0
2034,Premier League,Liverpool,Curtis Jones,Curtis Jones,Curtis Jones,1,0
1048,La Liga,Valladolid,Cyle Larin,Cyle Larin,Cyle Larin,1,0
2346,Serie A,Cremonese,Cyriel Dessers,Cyriel Dessers,Cyriel Dessers,1,0
2442,Serie A,Hellas Verona,Cyril Ngonge,Cyril Ngonge,Cyril Ngonge,1,0
1118,Ligue 1,Ajaccio,Cyrille Bayala,Cyrille Bayala,Cyrille Bayala,1,0
123,Bundesliga,Eint Frankfurt,Daichi Kamada,Daichi Kamada,Daichi Kamada,1,0
39,Bundesliga,Bayern Munich,Daley Blind,Daley Blind,Daley Blind,1,0
270,Bundesliga,Leverkusen,Daley Sinkgraven,Daley Sinkgraven,Daley Sinkgraven,1,0
790,La Liga,Getafe,Damián Suárez,Damian Suarez,Damian Suarez,1,0
1362,Ligue 1,Lyon,Damien Da Silva,Damien Da Silva,Damien Da Silva,1,0
2111,Premier League,Newcastle Utd,Dan Burn,Dan Burn,Dan Burn,1,0
410,Bundesliga,Stuttgart,Dan-Axel Zagadou,Dan-Axel Zagadou,Dan-Axel Zagadou,1,0
1335,Ligue 1,Lorient,Dango Ouattara,Dango Ouattara,Dango Ouattara,1,1
1774,Premier League,Bournemouth,Dango Ouattara,Dango Ouattara,Dango Ouattara,1,1
931,La Liga,Real Madrid,Dani Carvajal,Daniel Carvajal,Daniel Carvajal,1,0
932,La Liga,Real Madrid,Dani Ceballos,Dani Ceballos,Dani Ceballos,1,0
551,La Liga,Athletic Club,Dani García,Dani Garcia,Dani Garcia,1,0
760,La Liga,Espanyol,Dani Gómez,Dani Gomez,Dani Gomez,1,0
351,Bundesliga,RB Leipzig,Dani Olmo,Dani Olmo,Dani Olmo,1,0
848,La Liga,Mallorca,Dani Rodríguez,Dani Rodriguez,Dani Rodriguez,1,0
552,La Liga,Athletic Club,Daniel Vivian,Dani Vivian,Dani Vivian,1,0
2002,Premier League,Leicester City,Daniel Amartey,Daniel Amartey,Daniel Amartey,1,0
2260,Premier League,Wolves,Daniel Bentley,Daniel Bentley,Daniel Bentley,1,0
6,Bundesliga,Augsburg,Daniel Caligiuri,Daniel Caligiuri,Daniel Caligiuri,1,0
2347,Serie A,Cremonese,Daniel Ciofani,Daniel Ciofani,Daniel Ciofani,1,0
2003,Premier League,Leicester City,Daniel Iversen,Daniel Iversen,Daniel Iversen,1,0
1948,Premier League,Fulham,Daniel James,Daniel James,Daniel James,1,1
1974,Premier League,Leeds United,Daniel James,Daniel James,Daniel James,1,1
2801,Serie A,Spezia,Daniel Maldini,Daniel Maldini,Daniel Maldini,1,0
1086,La Liga,Villarreal,Daniel Parejo,Dani Parejo,Dani Parejo,1,0
2261,Premier League,Wolves,Daniel Podence,Daniel Podence,Daniel Podence,1,0
148,Bundesliga,Freiburg,Daniel Kyereh,Daniel-Kofi Kyereh,Daniel-Kofi Kyereh,1,0
2734,Serie A,Sampdoria,Daniele Montevago,Daniele Montevago,Daniele Montevago,1,0
2501,Serie A,Juventus,Daniele Rugani,Daniele Rugani,Daniele Rugani,1,0
2802,Serie A,Spezia,Daniele Verde,Daniele Verde,Daniele Verde,1,0
438,Bundesliga,Union Berlin,Danilho Doekhi,Danilho Doekhi,Danilho Doekhi,1,0
2138,Premier League,Nott'ham Forest,Danilo,Danilo,Danilo,1,1
2502,Serie A,Juventus,Danilo,Danilo da Silva,Danilo da Silva,1,1
2529,Serie A,Lazio,Danilo Cataldi,Danilo Cataldi,Danilo Cataldi,1,0
2475,Serie A,Inter,Danilo D'Ambrosio,Danilo D'Ambrosio,Danilo D'Ambrosio,1,0
1539,Ligue 1,Paris S-G,Danilo Pereira,Danilo Pereira,Danilo Pereira,1,0
66,Bundesliga,Bochum,Danilo Soares,Danilo Soares,Danilo Soares,1,0
326,Bundesliga,Mainz 05,Danny da Costa,Danny da Costa,Danny da Costa,1,0
1750,Premier League,Aston Villa,Danny Ings,Danny Ings,Danny Ings,1,1
2236,Premier League,West Ham,Danny Ings,Danny Ings,Danny Ings,1,1
374,Bundesliga,Schalke 04,Danny Latza,Danny Latza,Danny Latza,1,0
2004,Premier League,Leicester City,Danny Ward,Danny Ward,Danny Ward,1,0
1832,Premier League,Brighton,Danny Welbeck,Danny Welbeck,Danny Welbeck,1,0
1513,Ligue 1,Nice,Dante,Dante,Dante,1,0
1631,Ligue 1,Strasbourg,Dany Jean,Dany Jean,Dany Jean,1,0
2618,Serie A,Monza,Dany Mota,Dany Mota,Dany Mota,1,0
124,Bundesliga,Eint Frankfurt,Dario Gebuhr,Dario Gebuhr,Dario Gebuhr,1,0
876,La Liga,Osasuna,Darko Brašanac,Darko Brasanac,Darko Brasanac,1,0
411,Bundesliga,Stuttgart,Darko Churlinov,Darko Churlinov,Darko Churlinov,1,0
1975,Premier League,Leeds United,Darko Gyabi,Darko Gyabi,Darko Gyabi,1,0
2443,Serie A,Hellas Verona,Darko Lazović,Darko Lazovic,Darko Lazovic,1,0
1336,Ligue 1,Lorient,Darlin Yongwa,Darlin Yongwa,Darlin Yongwa,1,0
1049,La Liga,Valladolid,Darwin Machís,Darwin Machis,Darwin Machis,1,0
2035,Premier League,Liverpool,Darwin Núñez,Darwin Nunez,Darwin Nunez,1,0
933,La Liga,Real Madrid,David Alaba,David Alaba,David Alaba,1,0
1775,Premier League,Bournemouth,David Brooks,David Brooks,David Brooks,1,0
7,Bundesliga,Augsburg,David Čolina,David Colina,David Colina,1,0
1862,Premier League,Chelsea,David Datro Fofana,David Datro Fofana,David Datro Fofana,1,0
2088,Premier League,Manchester Utd,David de Gea,David de Gea,David de Gea,1,0
877,La Liga,Osasuna,David García,David Garcia,David Garcia,1,0
669,La Liga,Cádiz,David Gil,David Gil,David Gil,1,0
817,La Liga,Girona,David López,David Lopez,David Lopez,1,0
2348,Serie A,Cremonese,David Okereke,David Okereke,David Okereke,1,0
1890,Premier League,Crystal Palace,David Ozoh,David Ozoh,David Ozoh,1,0
1277,Ligue 1,Lens,David Pereira da Costa,David Pereira da Costa,David Pereira da Costa,1,0
352,Bundesliga,RB Leipzig,David Raum,David Raum,David Raum,1,0
1805,Premier League,Brentford,David Raya,David Raya,David Raya,1,0
965,La Liga,Real Sociedad,David Silva,David Silva,David Silva,1,0
791,La Liga,Getafe,David Soria,David Soria,David Soria,1,0
2803,Serie A,Spezia,Dávid Strelec,David Strelec,David Strelec,1,0
1050,La Liga,Valladolid,David Torres,David Torres,David Torres,1,0
2837,Serie A,Torino,David Zima,David Zima,David Zima,1,0
2587,Serie A,Milan,Davide Calabria,Davide Calabria,Davide Calabria,1,0
2444,Serie A,Hellas Verona,Davide Faraoni,Davide Faraoni,Davide Faraoni,1,0
